,Car_name,mileage,dealer_name,Service_ratings,Service_reviews,consumer_ratings,consumer_reviews,price,Ext_color,Int_color,drive_train,fuel_type,transmission,engine
515,2019 Honda CR-V EX,"13,648 mi.",Luther Brookdale Honda,4.6,"(6,131 reviews)",4.8,(540 reviews),"$30,495", Modern Steel Metallic , Gray , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
516,2017 Honda CR-V EX-L w/Navigation,"54,903 mi.",Apostolakis Honda,4.9,(567 reviews),4.8,(803 reviews),"$27,500", White , Ivory , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
517,2019 Honda CR-V EX-L,"57,583 mi.",McKenney Salinas Honda,4.7,(543 reviews),4.8,(540 reviews),"$33,900", Gunmetal Metallic , Gray , Front-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
518,2019 Honda CR-V EX-L,"14,069 mi.",Hendrick Honda Woodbridge,4.7,(692 reviews),4.8,(540 reviews),"$34,370", Dark Olive Metallic , Black , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
519,2020 Honda CR-V EX,"16,319 mi.",Victory Honda Of Jackson,3.8,(103 reviews),4.8,(269 reviews),"$34,385", Aegean Blue Metallic , Black , Front-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
520,2019 Honda CR-V EX-L,"21,571 mi.",AutoNation Honda Dulles,4.7,"(2,256 reviews)",4.8,(540 reviews),"$33,952", Modern Steel Metallic , – , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
521,2019 Honda CR-V LX,"47,264 mi.",David McDavid Honda of Frisco,4.5,"(1,428 reviews)",4.8,(540 reviews),"$26,356", Crystal Black Pearl , Black , Front-wheel Drive ,Gasoline ,Automatic CVT,2.4L I4 16V GDI DOHC
522,2021 Honda Accord Sport 1.5T,"10,909 mi.",AutoNation Honda Roseville,4.7,"(2,169 reviews)",5.0,(36 reviews),"$36,599", Blue , – , Front-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
523,2019 Honda CR-V EX-L,"20,269 mi.",Scott Honda of West Chester,4.9,"(3,325 reviews)",4.8,(540 reviews),"$32,291", Obsidian Blue Pearl , Gray , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
524,2019 Honda CR-V EX-L,"22,777 mi.",Honda of New Rochelle,4.8,"(3,093 reviews)",4.8,(540 reviews),"$30,863", Modern Steel Metallic , Gray , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
525,2019 Honda CR-V EX-L,"12,969 mi.",Honda of Watertown,4.7,(768 reviews),4.8,(540 reviews),"$34,804", Gunmetal Metallic , Gray , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
526,2019 Honda CR-V Touring,"23,342 mi.",Valley Honda,4.9,"(9,126 reviews)",4.8,(540 reviews),"$34,495", Gunmetal Metallic , Gray , All-wheel Drive ,Gasoline ,Variable,Intercooled Turbo Regular Unleaded I-4 1.5 L/91
527,2019 Honda CR-V EX-L,"34,800 mi.",Serra Auto Park,4.5,(146 reviews),4.8,(540 reviews),"$31,977", Platinum White Pearl , Black , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
528,2019 Honda Civic Sport,"31,646 mi.",Buerkle Hyundai,4.8,"(1,072 reviews)",4.9,(275 reviews),"$26,667", Gray , – , Front-wheel Drive ,Gasoline ,Automatic CVT,2.0L I4 16V MPFI DOHC
529,2020 Honda CR-V EX-L,"27,358 mi.",Luther Mankato Honda,4.8,(839 reviews),4.8,(269 reviews),"$35,001", Aegean Blue Metallic , Black , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
530,2019 Honda CR-V EX,"12,947 mi.",Honda of Chantilly,4.6,(654 reviews),4.8,(540 reviews),"$31,872", Modern Steel Metallic , Gray , All-wheel Drive ,Gasoline ,Variable,Intercooled Turbo Regular Unleaded I-4 1.5 L/91
531,2019 Honda Pilot EX-L,"51,217 mi.",Honda of Turnersville,4.7,(618 reviews),4.8,(223 reviews),"$34,980", Crystal Black Pearl , Black , All-wheel Drive ,Gasoline ,6-Speed Automatic,3.5L V6 24V GDI SOHC
532,2019 Honda CR-V EX,"12,871 mi.",Piazza Honda of Philadelphia,4.7,(217 reviews),4.8,(540 reviews),"$32,302", Platinum White Pearl , – , All-wheel Drive ,Gasoline ,Variable,Intercooled Turbo Regular Unleaded I-4 1.5 L/91
533,2019 Honda CR-V EX,"38,974 mi.",Jay Wolfe Honda,4.8,(234 reviews),4.8,(540 reviews),"$32,350", Basque Red Pearl , Gray , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
534,2020 Honda CR-V EX,"13,533 mi.",Shottenkirk Honda of Cartersville,4.7,"(3,827 reviews)",4.8,(269 reviews),"$35,999", White , Ivory , Front-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
535,2021 Honda Passport EX-L,"20,807 mi.",Bill Page Honda,4.7,"(1,648 reviews)",4.8,(19 reviews),"$39,200", Modern Steel Metallic , – , All-wheel Drive ,Gasoline ,9-Speed Automatic,3.5L V6 24V GDI SOHC
536,2019 Honda CR-V EX-L,"36,432 mi.",Ron Bouchard Honda,4.8,(421 reviews),4.8,(540 reviews),"$31,153", Gray , Black , All-wheel Drive ,Gasoline ,continuously variable w/sport mode,4 Cylinder Engine
537,2021 Honda CR-V EX-L,"17,494 mi.",Honda Mall of Georgia,4.7,"(1,148 reviews)",4.9,(109 reviews),"$36,480", Silver Metallic , – , Front-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
538,2019 Honda CR-V EX,"47,038 mi.",Balise Honda of North Attleboro,4.6,(373 reviews),4.8,(540 reviews),"$28,977", Platinum White Pearl , Ivory , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
539,2019 Honda CR-V EX-L,"26,859 mi.",Matt Burne Honda,4.8,"(3,227 reviews)",4.8,(540 reviews),"$32,695", Gunmetal Metallic , Gray , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
540,2019 Honda CR-V EX-L,"28,858 mi.",Van's Honda,4.4,(87 reviews),4.8,(540 reviews),"$32,399", Basque Red Pearl II , Gray , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
541,2019 Honda HR-V EX,"12,917 mi.",Shottenkirk Honda of Cartersville,4.7,"(3,827 reviews)",4.6,(165 reviews),"$27,989", Silver , Black , Front-wheel Drive ,Gasoline ,Automatic CVT,1.8L I4 16V MPFI SOHC
542,2019 Honda CR-V LX,"20,830 mi.",Brown Honda,4.7,(349 reviews),4.8,(540 reviews),"$27,499", Modern Steel Metallic , Black , All-wheel Drive ,Gasoline ,Automatic CVT,2.4L I4 16V GDI DOHC
543,2021 Honda CR-V EX,"14,157 mi.",Gwinnett Place Honda,4.7,"(3,220 reviews)",4.9,(109 reviews),"$35,488", Crystal Black Pearl , Black , All-wheel Drive ,Gasoline ,Variable,Intercooled Turbo Regular Unleaded I-4 1.5 L/91
544,2019 Honda CR-V LX,"18,225 mi.",Honda of Owings Mills,4.7,(970 reviews),4.8,(540 reviews),"$29,013", Modern Steel Metallic , Black , All-wheel Drive ,Gasoline ,Variable,Regular Unleaded I-4 2.4 L/144
545,2019 Honda CR-V LX,"22,077 mi.",David McDavid Honda of Frisco,4.5,"(1,428 reviews)",4.8,(540 reviews),"$27,988", Platinum White Pearl , Ivory , Front-wheel Drive ,Gasoline ,Automatic CVT,2.4L I4 16V GDI DOHC
546,2017 Honda CR-V EX-L,"35,993 mi.",Rosenthal Fairfax Honda,3.9,(437 reviews),4.8,(803 reviews),"$28,228", Molten Lava Pearl , Ivory , All-wheel Drive ,Gasoline ,Variable,Intercooled Turbo Regular Unleaded I-4 1.5 L/91
547,2019 Honda CR-V EX,"18,764 mi.",Lia Honda of Williamsville,4.8,"(1,186 reviews)",4.8,(540 reviews),"$29,418", Crystal Black Pearl , Black , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
548,2022 Honda Civic Sport,"17,888 mi.",Honda of Denton,4.7,(708 reviews),5.0,(3 reviews),"$33,731", Crystal Black Pearl , Black , Front-wheel Drive ,Gasoline ,Automatic CVT,2.0L I4 16V GDI DOHC
549,2019 Honda Civic LX,"21,686 mi.",Coggin Honda of Fort Pierce,4.7,(655 reviews),4.9,(275 reviews),"$23,200", Molten Lava Pearl , Black , Front-wheel Drive ,Gasoline ,Automatic CVT,2.0L I4 16V MPFI DOHC
550,2019 Honda CR-V EX,"12,187 mi.",Dick Brooks Honda,4.8,(831 reviews),4.8,(540 reviews),"$34,990", Gray , – , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
551,2019 Honda CR-V EX,"49,740 mi.",Ralph Honda,4.8,(777 reviews),4.8,(540 reviews),"$28,620", Sandstorm Metallic , Ivory , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
552,2019 Honda Accord Sport,"47,926 mi.",Honda of Turnersville,4.7,(618 reviews),4.7,(223 reviews),"$29,380", Still Night Pearl , Black , Front-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
553,2020 Honda CR-V EX,"21,251 mi.",Mohawk Honda,4.9,"(7,391 reviews)",4.8,(269 reviews),"$33,075", White , Black , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
554,2021 Honda Pilot EX-L,"42,535 mi.",Honda of Owings Mills,4.7,(970 reviews),4.8,(63 reviews),"$41,999", Crystal Black Pearl , Black , All-wheel Drive ,Gasoline ,Automatic,Regular Unleaded V-6 3.5 L/212
555,2019 Honda CR-V EX-L,"47,740 mi.",Westbrook Honda,4.8,"(1,794 reviews)",4.8,(540 reviews),"$32,000", Dark Olive Metallic , Black , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
556,2020 Honda Civic Sport,"25,479 mi.",Pinegar Honda,4.8,(171 reviews),4.9,(169 reviews),"$33,480", – , – , Front-wheel Drive ,Gasoline ,continuously variable (cvt),4 Cylinder Engine
557,2019 Honda CR-V EX,"37,476 mi.",Mohawk Honda,4.9,"(7,391 reviews)",4.8,(540 reviews),"$29,994", Crystal Black Pearl , Black , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
558,2021 Honda Accord Sport 1.5T,"13,430 mi.",Honda Mall of Georgia,4.7,"(1,148 reviews)",5.0,(36 reviews),"$35,480", Black , – , Front-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
559,2020 Honda CR-V EX,"16,319 mi.",Victory Honda Of Jackson,3.8,(103 reviews),4.8,(269 reviews),"$34,385", Aegean Blue Metallic , Black , Front-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
560,2019 Honda CR-V EX-L,"21,571 mi.",AutoNation Honda Dulles,4.7,"(2,256 reviews)",4.8,(540 reviews),"$33,952", Modern Steel Metallic , – , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
561,2019 Honda CR-V LX,"47,264 mi.",David McDavid Honda of Frisco,4.5,"(1,428 reviews)",4.8,(540 reviews),"$26,356", Crystal Black Pearl , Black , Front-wheel Drive ,Gasoline ,Automatic CVT,2.4L I4 16V GDI DOHC
562,2021 Honda Accord Sport 1.5T,"10,909 mi.",AutoNation Honda Roseville,4.7,"(2,169 reviews)",5.0,(36 reviews),"$36,599", Blue , – , Front-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
563,2019 Honda CR-V EX-L,"20,269 mi.",Scott Honda of West Chester,4.9,"(3,325 reviews)",4.8,(540 reviews),"$32,291", Obsidian Blue Pearl , Gray , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
564,2019 Honda CR-V EX-L,"22,777 mi.",Honda of New Rochelle,4.8,"(3,093 reviews)",4.8,(540 reviews),"$30,863", Modern Steel Metallic , Gray , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
565,2019 Honda CR-V EX-L,"12,969 mi.",Honda of Watertown,4.7,(768 reviews),4.8,(540 reviews),"$34,804", Gunmetal Metallic , Gray , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
566,2019 Honda CR-V Touring,"23,342 mi.",Valley Honda,4.9,"(9,126 reviews)",4.8,(540 reviews),"$34,495", Gunmetal Metallic , Gray , All-wheel Drive ,Gasoline ,Variable,Intercooled Turbo Regular Unleaded I-4 1.5 L/91
567,2019 Honda CR-V EX-L,"34,800 mi.",Serra Auto Park,4.5,(146 reviews),4.8,(540 reviews),"$31,977", Platinum White Pearl , Black , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
568,2019 Honda Civic Sport,"31,646 mi.",Buerkle Hyundai,4.8,"(1,072 reviews)",4.9,(275 reviews),"$26,667", Gray , – , Front-wheel Drive ,Gasoline ,Automatic CVT,2.0L I4 16V MPFI DOHC
569,2020 Honda CR-V EX-L,"27,358 mi.",Luther Mankato Honda,4.8,(839 reviews),4.8,(269 reviews),"$35,001", Aegean Blue Metallic , Black , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
570,2019 Honda CR-V EX,"12,947 mi.",Honda of Chantilly,4.6,(654 reviews),4.8,(540 reviews),"$31,872", Modern Steel Metallic , Gray , All-wheel Drive ,Gasoline ,Variable,Intercooled Turbo Regular Unleaded I-4 1.5 L/91
571,2019 Honda Pilot EX-L,"51,217 mi.",Honda of Turnersville,4.7,(618 reviews),4.8,(223 reviews),"$34,980", Crystal Black Pearl , Black , All-wheel Drive ,Gasoline ,6-Speed Automatic,3.5L V6 24V GDI SOHC
572,2019 Honda CR-V EX,"12,871 mi.",Piazza Honda of Philadelphia,4.7,(217 reviews),4.8,(540 reviews),"$32,302", Platinum White Pearl , – , All-wheel Drive ,Gasoline ,Variable,Intercooled Turbo Regular Unleaded I-4 1.5 L/91
573,2019 Honda CR-V EX,"38,974 mi.",Jay Wolfe Honda,4.8,(234 reviews),4.8,(540 reviews),"$32,350", Basque Red Pearl , Gray , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
574,2020 Honda CR-V EX,"13,533 mi.",Shottenkirk Honda of Cartersville,4.7,"(3,827 reviews)",4.8,(269 reviews),"$35,999", White , Ivory , Front-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
575,2021 Honda Passport EX-L,"20,807 mi.",Bill Page Honda,4.7,"(1,648 reviews)",4.8,(19 reviews),"$39,200", Modern Steel Metallic , – , All-wheel Drive ,Gasoline ,9-Speed Automatic,3.5L V6 24V GDI SOHC
576,2019 Honda CR-V EX-L,"36,432 mi.",Ron Bouchard Honda,4.8,(421 reviews),4.8,(540 reviews),"$31,153", Gray , Black , All-wheel Drive ,Gasoline ,continuously variable w/sport mode,4 Cylinder Engine
577,2021 Honda CR-V EX-L,"17,494 mi.",Honda Mall of Georgia,4.7,"(1,148 reviews)",4.9,(109 reviews),"$36,480", Silver Metallic , – , Front-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
578,2019 Honda CR-V EX,"47,038 mi.",Balise Honda of North Attleboro,4.6,(373 reviews),4.8,(540 reviews),"$28,977", Platinum White Pearl , Ivory , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
579,2019 Honda CR-V EX-L,"26,859 mi.",Matt Burne Honda,4.8,"(3,227 reviews)",4.8,(540 reviews),"$32,695", Gunmetal Metallic , Gray , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
580,2019 Honda CR-V EX-L,"28,858 mi.",Van's Honda,4.4,(87 reviews),4.8,(540 reviews),"$32,399", Basque Red Pearl II , Gray , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
581,2019 Honda HR-V EX,"12,917 mi.",Shottenkirk Honda of Cartersville,4.7,"(3,827 reviews)",4.6,(165 reviews),"$27,989", Silver , Black , Front-wheel Drive ,Gasoline ,Automatic CVT,1.8L I4 16V MPFI SOHC
582,2019 Honda CR-V LX,"20,830 mi.",Brown Honda,4.7,(349 reviews),4.8,(540 reviews),"$27,499", Modern Steel Metallic , Black , All-wheel Drive ,Gasoline ,Automatic CVT,2.4L I4 16V GDI DOHC
583,2021 Honda CR-V EX,"14,157 mi.",Gwinnett Place Honda,4.7,"(3,220 reviews)",4.9,(109 reviews),"$35,488", Crystal Black Pearl , Black , All-wheel Drive ,Gasoline ,Variable,Intercooled Turbo Regular Unleaded I-4 1.5 L/91
584,2019 Honda CR-V LX,"18,225 mi.",Honda of Owings Mills,4.7,(970 reviews),4.8,(540 reviews),"$29,013", Modern Steel Metallic , Black , All-wheel Drive ,Gasoline ,Variable,Regular Unleaded I-4 2.4 L/144
585,2019 Honda CR-V LX,"22,077 mi.",David McDavid Honda of Frisco,4.5,"(1,428 reviews)",4.8,(540 reviews),"$27,988", Platinum White Pearl , Ivory , Front-wheel Drive ,Gasoline ,Automatic CVT,2.4L I4 16V GDI DOHC
586,2017 Honda CR-V EX-L,"35,993 mi.",Rosenthal Fairfax Honda,3.9,(437 reviews),4.8,(803 reviews),"$28,228", Molten Lava Pearl , Ivory , All-wheel Drive ,Gasoline ,Variable,Intercooled Turbo Regular Unleaded I-4 1.5 L/91
587,2019 Honda CR-V EX,"18,764 mi.",Lia Honda of Williamsville,4.8,"(1,186 reviews)",4.8,(540 reviews),"$29,418", Crystal Black Pearl , Black , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
588,2022 Honda Civic Sport,"17,888 mi.",Honda of Denton,4.7,(708 reviews),5.0,(3 reviews),"$33,731", Crystal Black Pearl , Black , Front-wheel Drive ,Gasoline ,Automatic CVT,2.0L I4 16V GDI DOHC
589,2019 Honda Civic LX,"21,686 mi.",Coggin Honda of Fort Pierce,4.7,(655 reviews),4.9,(275 reviews),"$23,200", Molten Lava Pearl , Black , Front-wheel Drive ,Gasoline ,Automatic CVT,2.0L I4 16V MPFI DOHC
590,2019 Honda CR-V EX,"12,187 mi.",Dick Brooks Honda,4.8,(831 reviews),4.8,(540 reviews),"$34,990", Gray , – , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
591,2019 Honda CR-V EX,"49,740 mi.",Ralph Honda,4.8,(777 reviews),4.8,(540 reviews),"$28,620", Sandstorm Metallic , Ivory , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
592,2019 Honda Accord Sport,"47,926 mi.",Honda of Turnersville,4.7,(618 reviews),4.7,(223 reviews),"$29,380", Still Night Pearl , Black , Front-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
593,2020 Honda CR-V EX,"21,251 mi.",Mohawk Honda,4.9,"(7,391 reviews)",4.8,(269 reviews),"$33,075", White , Black , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
594,2021 Honda Pilot EX-L,"42,535 mi.",Honda of Owings Mills,4.7,(970 reviews),4.8,(63 reviews),"$41,999", Crystal Black Pearl , Black , All-wheel Drive ,Gasoline ,Automatic,Regular Unleaded V-6 3.5 L/212
595,2019 Honda CR-V EX-L,"47,740 mi.",Westbrook Honda,4.8,"(1,794 reviews)",4.8,(540 reviews),"$32,000", Dark Olive Metallic , Black , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
596,2020 Honda Civic Sport,"25,479 mi.",Pinegar Honda,4.8,(171 reviews),4.9,(169 reviews),"$33,480", – , – , Front-wheel Drive ,Gasoline ,continuously variable (cvt),4 Cylinder Engine
597,2019 Honda CR-V EX,"37,476 mi.",Mohawk Honda,4.9,"(7,391 reviews)",4.8,(540 reviews),"$29,994", Crystal Black Pearl , Black , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
598,2021 Honda Accord Sport 1.5T,"13,430 mi.",Honda Mall of Georgia,4.7,"(1,148 reviews)",5.0,(36 reviews),"$35,480", Black , – , Front-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
599,2020 Honda CR-V EX,"16,319 mi.",Victory Honda Of Jackson,3.8,(103 reviews),4.8,(269 reviews),"$34,385", Aegean Blue Metallic , Black , Front-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
600,2019 Honda CR-V EX-L,"21,571 mi.",AutoNation Honda Dulles,4.7,"(2,256 reviews)",4.8,(540 reviews),"$33,952", Modern Steel Metallic , – , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
601,2019 Honda CR-V LX,"47,264 mi.",David McDavid Honda of Frisco,4.5,"(1,428 reviews)",4.8,(540 reviews),"$26,356", Crystal Black Pearl , Black , Front-wheel Drive ,Gasoline ,Automatic CVT,2.4L I4 16V GDI DOHC
602,2021 Honda Accord Sport 1.5T,"10,909 mi.",AutoNation Honda Roseville,4.7,"(2,169 reviews)",5.0,(36 reviews),"$36,599", Blue , – , Front-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
603,2019 Honda CR-V EX-L,"20,269 mi.",Scott Honda of West Chester,4.9,"(3,325 reviews)",4.8,(540 reviews),"$32,291", Obsidian Blue Pearl , Gray , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
604,2019 Honda CR-V EX-L,"22,777 mi.",Honda of New Rochelle,4.8,"(3,093 reviews)",4.8,(540 reviews),"$30,863", Modern Steel Metallic , Gray , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
605,2019 Honda CR-V EX-L,"12,969 mi.",Honda of Watertown,4.7,(768 reviews),4.8,(540 reviews),"$34,804", Gunmetal Metallic , Gray , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
606,2019 Honda CR-V Touring,"23,342 mi.",Valley Honda,4.9,"(9,126 reviews)",4.8,(540 reviews),"$34,495", Gunmetal Metallic , Gray , All-wheel Drive ,Gasoline ,Variable,Intercooled Turbo Regular Unleaded I-4 1.5 L/91
607,2019 Honda CR-V EX-L,"34,800 mi.",Serra Auto Park,4.5,(146 reviews),4.8,(540 reviews),"$31,977", Platinum White Pearl , Black , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
608,2019 Honda Civic Sport,"31,646 mi.",Buerkle Hyundai,4.8,"(1,072 reviews)",4.9,(275 reviews),"$26,667", Gray , – , Front-wheel Drive ,Gasoline ,Automatic CVT,2.0L I4 16V MPFI DOHC
609,2020 Honda CR-V EX-L,"27,358 mi.",Luther Mankato Honda,4.8,(839 reviews),4.8,(269 reviews),"$35,001", Aegean Blue Metallic , Black , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
610,2019 Honda CR-V EX,"12,947 mi.",Honda of Chantilly,4.6,(654 reviews),4.8,(540 reviews),"$31,872", Modern Steel Metallic , Gray , All-wheel Drive ,Gasoline ,Variable,Intercooled Turbo Regular Unleaded I-4 1.5 L/91
611,2019 Honda Pilot EX-L,"51,217 mi.",Honda of Turnersville,4.7,(618 reviews),4.8,(223 reviews),"$34,980", Crystal Black Pearl , Black , All-wheel Drive ,Gasoline ,6-Speed Automatic,3.5L V6 24V GDI SOHC
612,2019 Honda CR-V EX,"12,871 mi.",Piazza Honda of Philadelphia,4.7,(217 reviews),4.8,(540 reviews),"$32,302", Platinum White Pearl , – , All-wheel Drive ,Gasoline ,Variable,Intercooled Turbo Regular Unleaded I-4 1.5 L/91
613,2019 Honda CR-V EX,"38,974 mi.",Jay Wolfe Honda,4.8,(234 reviews),4.8,(540 reviews),"$32,350", Basque Red Pearl , Gray , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
614,2020 Honda CR-V EX,"13,533 mi.",Shottenkirk Honda of Cartersville,4.7,"(3,827 reviews)",4.8,(269 reviews),"$35,999", White , Ivory , Front-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
615,2021 Honda Passport EX-L,"20,807 mi.",Bill Page Honda,4.7,"(1,648 reviews)",4.8,(19 reviews),"$39,200", Modern Steel Metallic , – , All-wheel Drive ,Gasoline ,9-Speed Automatic,3.5L V6 24V GDI SOHC
616,2019 Honda CR-V EX-L,"36,432 mi.",Ron Bouchard Honda,4.8,(421 reviews),4.8,(540 reviews),"$31,153", Gray , Black , All-wheel Drive ,Gasoline ,continuously variable w/sport mode,4 Cylinder Engine
617,2021 Honda CR-V EX-L,"17,494 mi.",Honda Mall of Georgia,4.7,"(1,148 reviews)",4.9,(109 reviews),"$36,480", Silver Metallic , – , Front-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
618,2019 Honda CR-V EX,"47,038 mi.",Balise Honda of North Attleboro,4.6,(373 reviews),4.8,(540 reviews),"$28,977", Platinum White Pearl , Ivory , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
619,2019 Honda CR-V EX-L,"26,859 mi.",Matt Burne Honda,4.8,"(3,227 reviews)",4.8,(540 reviews),"$32,695", Gunmetal Metallic , Gray , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
620,2019 Honda CR-V EX-L,"28,858 mi.",Van's Honda,4.4,(87 reviews),4.8,(540 reviews),"$32,399", Basque Red Pearl II , Gray , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
621,2019 Honda HR-V EX,"12,917 mi.",Shottenkirk Honda of Cartersville,4.7,"(3,827 reviews)",4.6,(165 reviews),"$27,989", Silver , Black , Front-wheel Drive ,Gasoline ,Automatic CVT,1.8L I4 16V MPFI SOHC
622,2019 Honda CR-V LX,"20,830 mi.",Brown Honda,4.7,(349 reviews),4.8,(540 reviews),"$27,499", Modern Steel Metallic , Black , All-wheel Drive ,Gasoline ,Automatic CVT,2.4L I4 16V GDI DOHC
623,2021 Honda CR-V EX,"14,157 mi.",Gwinnett Place Honda,4.7,"(3,220 reviews)",4.9,(109 reviews),"$35,488", Crystal Black Pearl , Black , All-wheel Drive ,Gasoline ,Variable,Intercooled Turbo Regular Unleaded I-4 1.5 L/91
624,2019 Honda CR-V LX,"18,225 mi.",Honda of Owings Mills,4.7,(970 reviews),4.8,(540 reviews),"$29,013", Modern Steel Metallic , Black , All-wheel Drive ,Gasoline ,Variable,Regular Unleaded I-4 2.4 L/144
625,2019 Honda CR-V LX,"22,077 mi.",David McDavid Honda of Frisco,4.5,"(1,428 reviews)",4.8,(540 reviews),"$27,988", Platinum White Pearl , Ivory , Front-wheel Drive ,Gasoline ,Automatic CVT,2.4L I4 16V GDI DOHC
